,gameid,league,year,split,patch,participantid,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,result,cspm,monsterkills,earned gpm,kills,deaths,assists,vspm,teamkills,teamdeaths
7127,ESPORTSTMNT01_3325049,LCK,2023,Spring,13.05,2,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Viego,Elise,Karma,Lee Sin,Xayah,Tristana,1,7.1128,204,281.9178,3,1,11,1.8651,17,5
7128,ESPORTSTMNT01_3325049,LCK,2023,Spring,13.05,3,BuLLDoG,oe:player:317aeb74a6dd16bea711bbad361ca44,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Veigar,Elise,Karma,Lee Sin,Xayah,Tristana,1,9.6733,8,290.0738,1,2,10,1.2961,17,5
7129,ESPORTSTMNT01_3325049,LCK,2023,Spring,13.05,4,Taeyoon,oe:player:952237fce714ed1eca8ded17523bee9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Ashe,Elise,Karma,Lee Sin,Xayah,Tristana,1,8.883,10,292.8872,3,0,10,1.8967,17,5
7130,ESPORTSTMNT01_3325049,LCK,2023,Spring,13.05,5,Moham,oe:player:dfc279de8d7bd571aa8edfd7eb89c03,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Seraphine,Elise,Karma,Lee Sin,Xayah,Tristana,1,0.7587,0,153.667,2,1,12,3.3825,17,5
7131,ESPORTSTMNT01_3325049,LCK,2023,Spring,13.05,6,Rascal,oe:player:9daf04bfd9c8815cc827414f59f45af,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Gnar,Annie,Caitlyn,Varus,Heimerdinger,Lissandra,0,8.4405,9,225.8693,0,6,2,1.3593,5,17
7132,ESPORTSTMNT01_3325049,LCK,2023,Spring,13.05,7,Juhan,oe:player:3ee0c18b85e7bb8eaad86d58498e27d,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Wukong,Annie,Caitlyn,Varus,Heimerdinger,Lissandra,0,5.4057,125,155.7218,0,3,3,1.2329,5,17
7133,ESPORTSTMNT01_3325049,LCK,2023,Spring,13.05,8,FATE,oe:player:24cd6812f523cf30c3502344539be6f,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Ahri,Annie,Caitlyn,Varus,Heimerdinger,Lissandra,0,8.9779,4,229.6944,1,1,3,0.7587,5,17
7134,ESPORTSTMNT01_3325049,LCK,2023,Spring,13.05,9,Deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Zeri,Annie,Caitlyn,Varus,Heimerdinger,Lissandra,0,9.6101,16,292.7924,4,3,0,1.2961,5,17
7135,ESPORTSTMNT01_3325049,LCK,2023,Spring,13.05,10,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Rakan,Annie,Caitlyn,Varus,Heimerdinger,Lissandra,0,1.6122,0,90.2213,0,4,5,3.4773,5,17
7138,9967-9967_game_2,LPL,2023,Spring,13.04,1,HOYA,oe:player:57ac9f77eae511aeee1e854434f73f2,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,K'Sante,LeBlanc,Lee Sin,Vi,Akali,Renekton,0,8.2717,8,230.7599,1,1,0,0.5649,3,16
7139,9967-9967_game_2,LPL,2023,Spring,13.04,2,Beichuan,oe:player:05326a1c42e9c27a1067768c88955e7,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Elise,LeBlanc,Lee Sin,Vi,Akali,Renekton,0,5.1648,108,162.004,0,3,3,1.4526,3,16
7140,9967-9967_game_2,LPL,2023,Spring,13.04,3,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Tristana,LeBlanc,Lee Sin,Vi,Akali,Renekton,0,7.1419,0,208.3255,2,5,1,0.807,3,16
7141,9967-9967_game_2,LPL,2023,Spring,13.04,4,huanfeng,oe:player:6d664d1402cd16be08e335feacf73b0,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Aphelios,LeBlanc,Lee Sin,Vi,Akali,Renekton,0,9.2401,8,232.5757,0,2,0,0.9684,3,16
7142,9967-9967_game_2,LPL,2023,Spring,13.04,5,yaoyao,oe:player:0ac2fd09745c0d79a8c9d159d265a6c,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Alistar,LeBlanc,Lee Sin,Vi,Akali,Renekton,0,1.1298,0,70.4909,0,5,2,2.3806,3,16
7143,9967-9967_game_2,LPL,2023,Spring,13.04,6,Qingtian,oe:player:43fd9d566f444c866d63b47cb5bb064,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Olaf,Gragas,Jayce,Sejuani,Kennen,Heimerdinger,1,8.4331,2,271.2307,3,1,4,0.7263,15,3
7144,9967-9967_game_2,LPL,2023,Spring,13.04,7,Tian,oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Wukong,Gragas,Jayce,Sejuani,Kennen,Heimerdinger,1,6.1332,140,264.5326,2,2,9,1.6947,15,3
7145,9967-9967_game_2,LPL,2023,Spring,13.04,8,Rookie,oe:player:1213778b5c6d69dcb26aa89f7d0aaa9,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Annie,Gragas,Jayce,Sejuani,Kennen,Heimerdinger,1,7.505,0,292.0511,3,0,12,1.614,15,3
7146,9967-9967_game_2,LPL,2023,Spring,13.04,9,JackeyLove,oe:player:c54e1090ef1faa736b12493051c4855,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Zeri,Gragas,Jayce,Sejuani,Kennen,Heimerdinger,1,10.5313,0,379.9731,5,0,4,1.735,15,3
7147,9967-9967_game_2,LPL,2023,Spring,13.04,10,Mark,oe:player:a74c2977c1fc826e9e7bdb6b224a141,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Nautilus,Gragas,Jayce,Sejuani,Kennen,Heimerdinger,1,1.3719,0,154.7411,2,0,9,2.8648,15,3
7148,9967-9967_game_3,LPL,2023,Spring,13.04,1,HOYA,oe:player:57ac9f77eae511aeee1e854434f73f2,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Kennen,LeBlanc,Lee Sin,Annie,Lulu,Renata Glasc,1,7.1935,4,252.7436,2,1,11,1.0777,21,5
7149,9967-9967_game_3,LPL,2023,Spring,13.04,2,Beichuan,oe:player:05326a1c42e9c27a1067768c88955e7,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Vi,LeBlanc,Lee Sin,Annie,Lulu,Renata Glasc,1,6.1428,199,223.3767,2,1,10,1.859,21,5
7150,9967-9967_game_3,LPL,2023,Spring,13.04,3,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Akali,LeBlanc,Lee Sin,Annie,Lulu,Renata Glasc,1,8.5137,8,302.0476,4,1,12,0.8891,21,5
7151,9967-9967_game_3,LPL,2023,Spring,13.04,4,huanfeng,oe:player:6d664d1402cd16be08e335feacf73b0,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Aphelios,LeBlanc,Lee Sin,Annie,Lulu,Renata Glasc,1,9.5106,28,398.8774,13,0,6,1.5896,21,5
7152,9967-9967_game_3,LPL,2023,Spring,13.04,5,yaoyao,oe:player:0ac2fd09745c0d79a8c9d159d265a6c,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Leona,LeBlanc,Lee Sin,Annie,Lulu,Renata Glasc,1,1.1046,0,128.4868,0,2,17,3.5833,21,5
7153,9967-9967_game_3,LPL,2023,Spring,13.04,6,Qingtian,oe:player:43fd9d566f444c866d63b47cb5bb064,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,K'Sante,Gragas,Jayce,Sejuani,Taliyah,Ahri,0,6.7625,0,183.2061,1,4,3,0.8083,5,21
7154,9967-9967_game_3,LPL,2023,Spring,13.04,7,Tian,oe:player:0da0eeb199e8fa3ab773cf84f9de9ab,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Wukong,Gragas,Jayce,Sejuani,Taliyah,Ahri,0,4.7687,160,140.2335,1,5,3,1.374,5,21
7155,9967-9967_game_3,LPL,2023,Spring,13.04,8,Rookie,oe:player:1213778b5c6d69dcb26aa89f7d0aaa9,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Aurelion Sol,Gragas,Jayce,Sejuani,Taliyah,Ahri,0,10.1033,8,268.8011,2,1,3,1.0507,5,21
7156,9967-9967_game_3,LPL,2023,Spring,13.04,9,JackeyLove,oe:player:c54e1090ef1faa736b12493051c4855,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Zeri,Gragas,Jayce,Sejuani,Taliyah,Ahri,0,9.8877,24,270.2021,1,5,4,2.2631,5,21
7157,9967-9967_game_3,LPL,2023,Spring,13.04,10,Mark,oe:player:a74c2977c1fc826e9e7bdb6b224a141,Top Esports,oe:team:fcec508e780bbd1ad493852640f5b36,Nautilus,Gragas,Jayce,Sejuani,Taliyah,Ahri,0,1.2663,0,79.5061,0,6,5,3.6102,5,21
7158,9968-9968_game_1,LPL,2023,Spring,13.04,1,Zdz,oe:player:132ee4b29ebeac294a420dcebe64bdc,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Rumble,Lulu,Jax,Elise,Fiora,Taliyah,1,7.5039,12,298.0546,5,3,11,0.9882,22,10
7159,9968-9968_game_1,LPL,2023,Spring,13.04,2,Xiaohao,oe:player:58771d428ade54dd5983bbe70ce0383,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Wukong,Lulu,Jax,Elise,Fiora,Taliyah,1,5.5584,155,261.6778,6,0,8,1.7293,22,10
7160,9968-9968_game_1,LPL,2023,Spring,13.04,3,pinz,oe:player:51e28d43b390b67473879ff47a7f3ff,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Ahri,Lulu,Jax,Elise,Fiora,Taliyah,1,7.8127,12,288.7905,6,1,10,1.3278,22,10
7161,9968-9968_game_1,LPL,2023,Spring,13.04,4,Betty,oe:player:7e754adda86a60e0a39d7204ba60424,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Zeri,Lulu,Jax,Elise,Fiora,Taliyah,1,8.5847,30,305.8672,5,4,8,1.6984,22,10
7162,9968-9968_game_1,LPL,2023,Spring,13.04,5,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Rakan,Lulu,Jax,Elise,Fiora,Taliyah,1,1.0808,0,126.5157,0,2,19,2.9954,22,10
7163,9968-9968_game_1,LPL,2023,Spring,13.04,6,Zika,oe:player:65ed20b21e2993fb00dbd21a2fd991b,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,K'Sante,Lee Sin,Annie,Lucian,LeBlanc,Galio,0,6.5775,8,173.8549,1,5,4,1.5131,10,22
7164,9968-9968_game_1,LPL,2023,Spring,13.04,7,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Vi,Lee Sin,Annie,Lucian,LeBlanc,Galio,0,4.7247,128,179.9074,2,6,7,1.7602,10,22
7165,9968-9968_game_1,LPL,2023,Spring,13.04,8,Scout,oe:player:71e79ef80600d398d90cfebe3b0b758,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Veigar,Lee Sin,Annie,Lucian,LeBlanc,Galio,0,8.3994,14,242.5322,5,2,4,1.0808,10,22
7166,9968-9968_game_1,LPL,2023,Spring,13.04,9,LP,oe:player:233724c5adf28da47784390134db3c6,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Aphelios,Lee Sin,Annie,Lucian,LeBlanc,Galio,0,7.7818,26,230.983,2,4,1,0.8955,10,22
7167,9968-9968_game_1,LPL,2023,Spring,13.04,10,Hang,oe:player:ab2455e33b8ddb6a9d2d41107a2ed4f,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Thresh,Lee Sin,Annie,Lucian,LeBlanc,Galio,0,1.297,0,83.9629,0,5,7,3.4277,10,22
7168,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,1,Burdol,oe:player:566586ef99b39b57e9c85c59f021da5,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,K'Sante,Renekton,Zeri,Rakan,Gwen,LeBlanc,1,7.8173,0,246.9374,4,1,0,0.7445,12,5
7169,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,2,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sejuani,Renekton,Zeri,Rakan,Gwen,LeBlanc,1,6.2944,155,238.8156,1,0,9,2.2673,12,5
7170,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,3,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sylas,Renekton,Zeri,Rakan,Gwen,LeBlanc,1,9.3063,12,346.802,5,2,5,1.2521,12,5
7171,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,4,Envyy,oe:player:b0e54ad49a5ce7a200bcb877eee7ed9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Varus,Renekton,Zeri,Rakan,Gwen,LeBlanc,1,9.3739,12,267.1066,0,1,5,0.9814,12,5
7172,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,5,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ashe,Renekton,Zeri,Rakan,Gwen,LeBlanc,1,1.286,0,155.1946,2,1,5,5.956,12,5
7173,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,6,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Gnar,Wukong,Annie,Jayce,Elise,Viego,0,9.2386,0,232.5212,1,2,1,1.1506,5,12
7174,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,7,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lee Sin,Wukong,Annie,Jayce,Elise,Viego,0,5.5499,147,150.8291,1,6,2,1.2521,5,12
7175,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,8,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Veigar,Wukong,Annie,Jayce,Elise,Viego,0,9.4416,0,266.0914,3,2,1,0.8122,5,12
7176,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,9,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lucian,Wukong,Annie,Jayce,Elise,Viego,0,8.2572,5,204.3316,0,2,2,0.8799,5,12
7177,ESPORTSTMNT01_3325060,LCK,2023,Spring,13.05,10,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Nami,Wukong,Annie,Jayce,Elise,Viego,0,0.203,0,57.225,0,0,3,1.6582,5,12
7180,9968-9968_game_2,LPL,2023,Spring,13.04,1,Zdz,oe:player:132ee4b29ebeac294a420dcebe64bdc,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Renekton,Jax,Lulu,Elise,Fiora,Taliyah,0,7.6689,5,183.3377,1,5,0,0.9139,1,14
7181,9968-9968_game_2,LPL,2023,Spring,13.04,2,Xiaohao,oe:player:58771d428ade54dd5983bbe70ce0383,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Wukong,Jax,Lulu,Elise,Fiora,Taliyah,0,4.9669,107,160.053,0,3,1,1.2318,1,14
7182,9968-9968_game_2,LPL,2023,Spring,13.04,3,pinz,oe:player:51e28d43b390b67473879ff47a7f3ff,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,LeBlanc,Jax,Lulu,Elise,Fiora,Taliyah,0,8.0265,0,174.8344,0,1,0,1.8278,1,14
7183,9968-9968_game_2,LPL,2023,Spring,13.04,4,Betty,oe:player:7e754adda86a60e0a39d7204ba60424,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Aphelios,Jax,Lulu,Elise,Fiora,Taliyah,0,7.8675,0,223.1126,0,2,0,0.9536,1,14
7184,9968-9968_game_2,LPL,2023,Spring,13.04,5,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Renata Glasc,Jax,Lulu,Elise,Fiora,Taliyah,0,1.3113,0,64.4106,0,3,0,2.4636,1,14
7185,9968-9968_game_2,LPL,2023,Spring,13.04,6,Zika,oe:player:65ed20b21e2993fb00dbd21a2fd991b,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,K'Sante,Lee Sin,Annie,Zeri,Rumble,Veigar,1,8.8609,0,298.3709,4,0,7,1.1126,14,1
7186,9968-9968_game_2,LPL,2023,Spring,13.04,7,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Vi,Lee Sin,Annie,Zeri,Rumble,Veigar,1,6.4768,153,235.5497,3,0,5,1.6291,14,1
7187,9968-9968_game_2,LPL,2023,Spring,13.04,8,Scout,oe:player:71e79ef80600d398d90cfebe3b0b758,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Syndra,Lee Sin,Annie,Zeri,Rumble,Veigar,1,8.3841,20,324.0397,4,1,10,0.8344,14,1
7188,9968-9968_game_2,LPL,2023,Spring,13.04,9,LP,oe:player:233724c5adf28da47784390134db3c6,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Xayah,Lee Sin,Annie,Zeri,Rumble,Veigar,1,9.6556,16,289.8278,3,0,5,1.7881,14,1
7189,9968-9968_game_2,LPL,2023,Spring,13.04,10,Hang,oe:player:ab2455e33b8ddb6a9d2d41107a2ed4f,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Rakan,Lee Sin,Annie,Zeri,Rumble,Veigar,1,1.4305,0,132.9536,0,0,10,3.3775,14,1
7190,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,1,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,K'Sante,Varus,Ashe,Wukong,LeBlanc,Jayce,0,6.8997,3,217.8933,0,5,11,1.5179,13,22
7191,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,2,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Poppy,Varus,Ashe,Wukong,LeBlanc,Jayce,0,5.3542,154,177.7645,0,2,7,2.1803,13,22
7192,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,3,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Veigar,Varus,Ashe,Wukong,LeBlanc,Jayce,0,8.4729,12,266.3017,4,4,5,1.1868,13,22
7193,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,4,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lucian,Varus,Ashe,Wukong,LeBlanc,Jayce,0,7.2033,19,345.8694,9,5,3,1.1868,13,22
7194,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,5,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Nami,Varus,Ashe,Wukong,LeBlanc,Jayce,0,0.4968,0,105.7314,0,6,11,2.8427,13,22
7195,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,6,Burdol,oe:player:566586ef99b39b57e9c85c59f021da5,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Jax,Renekton,Annie,Jinx,Sejuani,Vi,1,6.8445,12,235.3634,4,4,5,1.3799,22,13
7196,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,7,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Lee Sin,Renekton,Annie,Jinx,Sejuani,Vi,1,4.9678,146,193.3027,3,2,13,1.8767,22,13
7197,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,8,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Taliyah,Renekton,Annie,Jinx,Sejuani,Vi,1,8.6109,33,244.8574,4,1,7,1.4075,22,13
7198,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,9,Envyy,oe:player:b0e54ad49a5ce7a200bcb877eee7ed9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Aphelios,Renekton,Annie,Jinx,Sejuani,Vi,1,9.6596,54,367.0653,9,2,9,1.0212,22,13
7199,ESPORTSTMNT01_3326099,LCK,2023,Spring,13.05,10,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Nautilus,Renekton,Annie,Jinx,Sejuani,Vi,1,0.966,0,109.5676,2,4,9,3.3947,22,13
7202,9968-9968_game_3,LPL,2023,Spring,13.04,1,Zika,oe:player:65ed20b21e2993fb00dbd21a2fd991b,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Camille,Zeri,Rakan,Annie,Nautilus,Draven,1,7.9779,16,330.2206,6,2,5,1.1397,24,7
7203,9968-9968_game_3,LPL,2023,Spring,13.04,2,Tarzan,oe:player:62922f2b370657a966de4d84f5586bf,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Vi,Zeri,Rakan,Annie,Nautilus,Draven,1,5.8088,122,230.9926,2,2,13,2.3162,24,7
7204,9968-9968_game_3,LPL,2023,Spring,13.04,3,Scout,oe:player:71e79ef80600d398d90cfebe3b0b758,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Galio,Zeri,Rakan,Annie,Nautilus,Draven,1,8.4926,12,333.8603,6,0,12,0.9926,24,7
7205,9968-9968_game_3,LPL,2023,Spring,13.04,4,LP,oe:player:233724c5adf28da47784390134db3c6,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Lucian,Zeri,Rakan,Annie,Nautilus,Draven,1,8.7132,12,388.5294,9,1,9,1.6912,24,7
7206,9968-9968_game_3,LPL,2023,Spring,13.04,5,Hang,oe:player:ab2455e33b8ddb6a9d2d41107a2ed4f,LNG Esports,oe:team:a9145b7711873f53e610fbba0493484,Nami,Zeri,Rakan,Annie,Nautilus,Draven,1,0.8824,0,152.5,1,2,20,2.6471,24,7
7207,9968-9968_game_3,LPL,2023,Spring,13.04,6,Zdz,oe:player:132ee4b29ebeac294a420dcebe64bdc,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Rumble,Syndra,Jax,Lee Sin,Lissandra,Taliyah,0,8.6029,14,216.8382,1,6,1,0.8824,7,24
7208,9968-9968_game_3,LPL,2023,Spring,13.04,7,Xiaohao,oe:player:58771d428ade54dd5983bbe70ce0383,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Wukong,Syndra,Jax,Lee Sin,Lissandra,Taliyah,0,5.4412,125,184.5588,1,6,2,1.4706,7,24
7209,9968-9968_game_3,LPL,2023,Spring,13.04,8,pinz,oe:player:51e28d43b390b67473879ff47a7f3ff,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Ahri,Syndra,Jax,Lee Sin,Lissandra,Taliyah,0,7.6471,0,225.1103,3,5,3,0.9191,7,24
7210,9968-9968_game_3,LPL,2023,Spring,13.04,9,Betty,oe:player:7e754adda86a60e0a39d7204ba60424,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Kai'Sa,Syndra,Jax,Lee Sin,Lissandra,Taliyah,0,7.3162,4,221.9118,2,3,5,1.3235,7,24
7211,9968-9968_game_3,LPL,2023,Spring,13.04,10,SwordArt,oe:player:0908c66a5c361f682282599e75b334f,Anyone's Legend,oe:team:ed28f87f0cfdba0a2a8f183cebae73a,Ashe,Syndra,Jax,Lee Sin,Lissandra,Taliyah,0,0.6985,4,85.3676,0,4,4,3.0147,7,24
7212,ESPORTSTMNT01_3325173,LCS,2023,Spring,13.05,1,Fudge,oe:player:f02f1c8275084050765b4b6414bdfda,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Fiora,Vi,Sion,Caitlyn,Renekton,Jax,1,8.5392,10,284.8777,2,1,2,0.9781,12,2
7213,ESPORTSTMNT01_3325173,LCS,2023,Spring,13.05,2,Blaber,oe:player:ed455f823b6586e9e3621dfb5aeb42e,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Wukong,Vi,Sion,Caitlyn,Renekton,Jax,1,6.4326,151,278.6332,6,0,3,1.7304,12,2
7214,ESPORTSTMNT01_3325173,LCS,2023,Spring,13.05,3,EMENES,oe:player:91452f4ae2e46e0fad762544b3a9205,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Orianna,Vi,Sion,Caitlyn,Renekton,Jax,1,9.6301,13,334.232,1,0,8,1.7304,12,2
7215,ESPORTSTMNT01_3325173,LCS,2023,Spring,13.05,4,Berserker,oe:player:460ae5a7af8d68f7831b70307210ab3,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Draven,Vi,Sion,Caitlyn,Renekton,Jax,1,10.9091,18,406.0439,3,0,5,1.0909,12,2
7216,ESPORTSTMNT01_3325173,LCS,2023,Spring,13.05,5,Zven,oe:player:10fcffece0ac7be85f09c4b51a75762,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Annie,Vi,Sion,Caitlyn,Renekton,Jax,1,0.7524,0,120.6019,0,1,8,3.6113,12,2
7217,ESPORTSTMNT01_3325173,LCS,2023,Spring,13.05,6,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,K'Sante,Lee Sin,Gragas,Varus,LeBlanc,Nautilus,0,5.8307,0,156.6395,1,4,0,0.7524,2,12
7218,ESPORTSTMNT01_3325173,LCS,2023,Spring,13.05,7,Spica,oe:player:fbadcf84fcfb01a251de88055f631cb,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Sejuani,Lee Sin,Gragas,Varus,LeBlanc,Nautilus,0,5.7179,116,156.9404,0,2,2,1.5799,2,12
7219,ESPORTSTMNT01_3325173,LCS,2023,Spring,13.05,8,VicLa,oe:player:d709285b163a94af9d819e568c592ba,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Akali,Lee Sin,Gragas,Varus,LeBlanc,Nautilus,0,7.2226,0,180.79,1,4,1,1.0157,2,12
7220,ESPORTSTMNT01_3325173,LCS,2023,Spring,13.05,9,Prince,oe:player:030a726de315d9ad86989bf360809e9,FlyQuest,oe:team:2e66da41dc460dd378e3bcc57042d31,Zeri,Lee Sin,Gragas,Varus,LeBlanc,Nautilus,0,10.0815,4,236.1254,0,0,1,1.4671,2,12
